[06:10:50.470] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 108 bytes, LBA: 0, flags: O_RDWR
[06:10:51.783] WRITE: PID 44270 (gnome-terminal-): file '[eventfd]' (inode: 62), size: 8 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:51.787] WRITE: PID 1311 (gnome-shell): file '[eventfd]' (inode: 62), size: 8 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:51.787] WRITE: PID 1311 (gnome-shell): file '[eventfd]' (inode: 62), size: 8 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:51.788] READ: PID 1311 (gnome-shell): file '[eventfd]' (inode: 62), size: 8 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:51.788] WRITE: PID 1311 (gnome-shell): file '[eventfd]' (inode: 62), size: 8 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:51.288] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 24 bytes, LBA: 0, flags: O_RDWR
[06:10:51.288] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 133 bytes, LBA: 0, flags: O_RDWR
[06:10:51.288] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 24 bytes, LBA: 0, flags: O_RDWR
[06:10:51.289] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 133 bytes, LBA: 0, flags: O_RDWR
[06:10:51.289] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 24 bytes, LBA: 0, flags: O_RDWR
[06:10:51.289] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 109 bytes, LBA: 0, flags: O_RDWR
[06:10:51.289] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 24 bytes, LBA: 0, flags: O_RDWR
[06:10:51.289] READ: PID 37506 (sudo): file 'ptmx' (inode: 89), size: 61441 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:51.291] WRITE: PID 37506 (sudo): file 'tty' (inode: 12), size: 8190 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:51.293] READ: PID 37506 (sudo): file 'ptmx' (inode: 89), size: 65536 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:51.295] WRITE: PID 37506 (sudo): file 'tty' (inode: 12), size: 499 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:51.301] READ: PID 37506 (sudo): file 'ptmx' (inode: 89), size: 65536 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:51.304] WRITE: PID 37506 (sudo): file 'tty' (inode: 12), size: 134 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:51.309] READ: PID 37506 (sudo): file 'ptmx' (inode: 89), size: 65536 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:51.311] WRITE: PID 37506 (sudo): file 'tty' (inode: 12), size: 25 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:51.312] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 108 bytes, LBA: 0, flags: O_RDWR
[06:10:51.312] READ: PID 37506 (sudo): file 'ptmx' (inode: 89), size: 65536 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:51.313] WRITE: PID 37506 (sudo): file 'tty' (inode: 12), size: 134 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:51.313] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 109 bytes, LBA: 0, flags: O_RDWR
[06:10:51.313] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 133 bytes, LBA: 0, flags: O_RDWR
[06:10:51.314] READ: PID 37506 (sudo): file 'ptmx' (inode: 89), size: 65536 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:51.314] WRITE: PID 37506 (sudo): file 'tty' (inode: 12), size: 219 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:51.314] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 108 bytes, LBA: 0, flags: O_RDWR
[06:10:51.315] READ: PID 37506 (sudo): file 'ptmx' (inode: 89), size: 65536 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:51.315] WRITE: PID 37506 (sudo): file 'tty' (inode: 12), size: 241 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:51.315] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 109 bytes, LBA: 0, flags: O_RDWR
[06:10:51.315] READ: PID 37506 (sudo): file 'ptmx' (inode: 89), size: 65536 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:51.315] WRITE: PID 37506 (sudo): file 'tty' (inode: 12), size: 110 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:51.315] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 133 bytes, LBA: 0, flags: O_RDWR
[06:10:51.316] READ: PID 37506 (sudo): file 'ptmx' (inode: 89), size: 65536 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:51.316] WRITE: PID 37506 (sudo): file 'tty' (inode: 12), size: 134 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:51.316] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 108 bytes, LBA: 0, flags: O_RDWR
[06:10:51.316] READ: PID 37506 (sudo): file 'ptmx' (inode: 89), size: 65536 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:51.325] WRITE: PID 37506 (sudo): file 'tty' (inode: 12), size: 818 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:51.329] READ: PID 37506 (sudo): file 'ptmx' (inode: 89), size: 65536 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:51.332] WRITE: PID 37506 (sudo): file 'tty' (inode: 12), size: 75 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:51.337] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 103 bytes, LBA: 0, flags: O_RDWR
[06:10:51.339] WRITE: PID 48378 (python3): file 'vfs_trace.log' (inode: 407817), size: 103 bytes, LBA: 172933, flags: O_WRONLY
[06:10:51.342] READ: PID 37506 (sudo): file 'ptmx' (inode: 89), size: 65536 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:51.346] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 103 bytes, LBA: 0, flags: O_RDWR
[06:10:51.350] WRITE: PID 48378 (python3): file 'vfs_trace.log' (inode: 407817), size: 103 bytes, LBA: 173036, flags: O_WRONLY
[06:10:51.354] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 103 bytes, LBA: 0, flags: O_RDWR
[06:10:51.355] WRITE: PID 48378 (python3): file 'vfs_trace.log' (inode: 407817), size: 103 bytes, LBA: 173139, flags: O_WRONLY
[06:10:51.355] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 103 bytes, LBA: 0, flags: O_RDWR
[06:10:51.356] WRITE: PID 48378 (python3): file 'vfs_trace.log' (inode: 407817), size: 103 bytes, LBA: 173242, flags: O_WRONLY
[06:10:51.356] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 103 bytes, LBA: 0, flags: O_RDWR
[06:10:51.356] WRITE: PID 48378 (python3): file 'vfs_trace.log' (inode: 407817), size: 103 bytes, LBA: 173345, flags: O_WRONLY
[06:10:51.357] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 103 bytes, LBA: 0, flags: O_RDWR
[06:10:51.357] WRITE: PID 48378 (python3): file 'vfs_trace.log' (inode: 407817), size: 103 bytes, LBA: 173448, flags: O_WRONLY
[06:10:51.358] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 103 bytes, LBA: 0, flags: O_RDWR
[06:10:51.359] WRITE: PID 48378 (python3): file 'vfs_trace.log' (inode: 407817), size: 103 bytes, LBA: 173551, flags: O_WRONLY
[06:10:51.359] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 103 bytes, LBA: 0, flags: O_RDWR
[06:10:51.359] WRITE: PID 48378 (python3): file 'vfs_trace.log' (inode: 407817), size: 103 bytes, LBA: 173654, flags: O_WRONLY
[06:10:51.360] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 103 bytes, LBA: 0, flags: O_RDWR
[06:10:51.361] WRITE: PID 48378 (python3): file 'vfs_trace.log' (inode: 407817), size: 103 bytes, LBA: 173757, flags: O_WRONLY
[06:10:51.362] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 103 bytes, LBA: 0, flags: O_RDWR
[06:10:51.363] WRITE: PID 48378 (python3): file 'vfs_trace.log' (inode: 407817), size: 103 bytes, LBA: 173860, flags: O_WRONLY
[06:10:51.363] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 103 bytes, LBA: 0, flags: O_RDWR
[06:10:51.363] WRITE: PID 48378 (python3): file 'vfs_trace.log' (inode: 407817), size: 103 bytes, LBA: 173963, flags: O_WRONLY
[06:10:51.364] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 103 bytes, LBA: 0, flags: O_RDWR
[06:10:51.364] WRITE: PID 48378 (python3): file 'vfs_trace.log' (inode: 407817), size: 103 bytes, LBA: 174066, flags: O_WRONLY
[06:10:51.364] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 103 bytes, LBA: 0, flags: O_RDWR
[06:10:51.365] WRITE: PID 48378 (python3): file 'vfs_trace.log' (inode: 407817), size: 103 bytes, LBA: 174169, flags: O_WRONLY
[06:10:51.365] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 103 bytes, LBA: 0, flags: O_RDWR
[06:10:51.365] WRITE: PID 48378 (python3): file 'vfs_trace.log' (inode: 407817), size: 103 bytes, LBA: 174272, flags: O_WRONLY
[06:10:51.366] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 103 bytes, LBA: 0, flags: O_RDWR
[06:10:51.366] WRITE: PID 48378 (python3): file 'vfs_trace.log' (inode: 407817), size: 103 bytes, LBA: 174375, flags: O_WRONLY
[06:10:51.367] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 103 bytes, LBA: 0, flags: O_RDWR
[06:10:51.367] WRITE: PID 48378 (python3): file 'vfs_trace.log' (inode: 407817), size: 103 bytes, LBA: 174478, flags: O_WRONLY
[06:10:51.368] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 103 bytes, LBA: 0, flags: O_RDWR
[06:10:51.368] WRITE: PID 48378 (python3): file 'vfs_trace.log' (inode: 407817), size: 103 bytes, LBA: 174581, flags: O_WRONLY
[06:10:51.369] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 103 bytes, LBA: 0, flags: O_RDWR
[06:10:51.369] WRITE: PID 48378 (python3): file 'vfs_trace.log' (inode: 407817), size: 103 bytes, LBA: 174684, flags: O_WRONLY
[06:10:51.369] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 103 bytes, LBA: 0, flags: O_RDWR
[06:10:51.369] WRITE: PID 48378 (python3): file 'vfs_trace.log' (inode: 407817), size: 103 bytes, LBA: 174787, flags: O_WRONLY
[06:10:51.370] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 103 bytes, LBA: 0, flags: O_RDWR
[06:10:51.370] WRITE: PID 48378 (python3): file 'vfs_trace.log' (inode: 407817), size: 103 bytes, LBA: 174890, flags: O_WRONLY
[06:10:51.372] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 103 bytes, LBA: 0, flags: O_RDWR
[06:10:51.373] WRITE: PID 48378 (python3): file 'vfs_trace.log' (inode: 407817), size: 103 bytes, LBA: 174993, flags: O_WRONLY
[06:10:51.373] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 103 bytes, LBA: 0, flags: O_RDWR
[06:10:51.373] WRITE: PID 48378 (python3): file 'vfs_trace.log' (inode: 407817), size: 103 bytes, LBA: 175096, flags: O_WRONLY
[06:10:51.374] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 103 bytes, LBA: 0, flags: O_RDWR
[06:10:51.374] WRITE: PID 48378 (python3): file 'vfs_trace.log' (inode: 407817), size: 103 bytes, LBA: 175199, flags: O_WRONLY
[06:10:51.374] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 103 bytes, LBA: 0, flags: O_RDWR
[06:10:51.374] WRITE: PID 48378 (python3): file 'vfs_trace.log' (inode: 407817), size: 103 bytes, LBA: 175302, flags: O_WRONLY
[06:10:51.374] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 103 bytes, LBA: 0, flags: O_RDWR
[06:10:51.375] WRITE: PID 48378 (python3): file 'vfs_trace.log' (inode: 407817), size: 103 bytes, LBA: 175405, flags: O_WRONLY
[06:10:51.375] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 103 bytes, LBA: 0, flags: O_RDWR
[06:10:51.375] WRITE: PID 48378 (python3): file 'vfs_trace.log' (inode: 407817), size: 103 bytes, LBA: 175508, flags: O_WRONLY
[06:10:51.377] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 103 bytes, LBA: 0, flags: O_RDWR
[06:10:51.378] WRITE: PID 48378 (python3): file 'vfs_trace.log' (inode: 407817), size: 103 bytes, LBA: 175611, flags: O_WRONLY
[06:10:51.378] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 103 bytes, LBA: 0, flags: O_RDWR
[06:10:51.378] WRITE: PID 48378 (python3): file 'vfs_trace.log' (inode: 407817), size: 103 bytes, LBA: 175714, flags: O_WRONLY
[06:10:51.378] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 103 bytes, LBA: 0, flags: O_RDWR
[06:10:51.379] WRITE: PID 48378 (python3): file 'vfs_trace.log' (inode: 407817), size: 103 bytes, LBA: 175817, flags: O_WRONLY
[06:10:51.380] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 103 bytes, LBA: 0, flags: O_RDWR
[06:10:51.380] WRITE: PID 48378 (python3): file 'vfs_trace.log' (inode: 407817), size: 103 bytes, LBA: 175920, flags: O_WRONLY
[06:10:51.796] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 103 bytes, LBA: 0, flags: O_RDWR
[06:10:51.800] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 117 bytes, LBA: 0, flags: O_RDWR
[06:10:51.800] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 117 bytes, LBA: 0, flags: O_RDWR
[06:10:51.801] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 117 bytes, LBA: 0, flags: O_RDWR
[06:10:51.801] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 117 bytes, LBA: 0, flags: O_RDWR
[06:10:51.801] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 117 bytes, LBA: 0, flags: O_RDWR
[06:10:51.802] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 117 bytes, LBA: 0, flags: O_RDWR
[06:10:51.802] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 117 bytes, LBA: 0, flags: O_RDWR
[06:10:51.809] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 117 bytes, LBA: 0, flags: O_RDWR
[06:10:51.812] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 130 bytes, LBA: 0, flags: O_RDWR
[06:10:51.820] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 129 bytes, LBA: 0, flags: O_RDWR
[06:10:51.839] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 133 bytes, LBA: 0, flags: O_RDWR
[06:10:51.840] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 109 bytes, LBA: 0, flags: O_RDWR
[06:10:51.841] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 133 bytes, LBA: 0, flags: O_RDWR
[06:10:51.841] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 109 bytes, LBA: 0, flags: O_RDWR
[06:10:51.856] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 132 bytes, LBA: 0, flags: O_RDWR
[06:10:51.858] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 122 bytes, LBA: 0, flags: O_RDWR
[06:10:51.860] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 120 bytes, LBA: 0, flags: O_RDWR
[06:10:51.860] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 122 bytes, LBA: 0, flags: O_RDWR
[06:10:51.861] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 122 bytes, LBA: 0, flags: O_RDWR
[06:10:51.862] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 120 bytes, LBA: 0, flags: O_RDWR
[06:10:51.862] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 122 bytes, LBA: 0, flags: O_RDWR
[06:10:51.862] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 109 bytes, LBA: 0, flags: O_RDWR
[06:10:51.865] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 133 bytes, LBA: 0, flags: O_RDWR
[06:10:51.866] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 109 bytes, LBA: 0, flags: O_RDWR
[06:10:51.867] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 133 bytes, LBA: 0, flags: O_RDWR
[06:10:51.868] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 135 bytes, LBA: 0, flags: O_RDWR
[06:10:51.869] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 132 bytes, LBA: 0, flags: O_RDWR
[06:10:51.869] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 132 bytes, LBA: 0, flags: O_RDWR
[06:10:51.870] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 135 bytes, LBA: 0, flags: O_RDWR
[06:10:51.870] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 134 bytes, LBA: 0, flags: O_RDWR
[06:10:51.872] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 120 bytes, LBA: 0, flags: O_RDWR
[06:10:51.877] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 122 bytes, LBA: 0, flags: O_RDWR
[06:10:51.881] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 120 bytes, LBA: 0, flags: O_RDWR
[06:10:51.886] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 122 bytes, LBA: 0, flags: O_RDWR
[06:10:51.329] READ: PID 42488 (code): file 'inotify' (inode: 62), size: 8192 bytes, LBA: 0, flags: O_NONBLOCK
[06:10:51.333] WRITE: PID 1311 (KMS thread): file '[eventfd]' (inode: 62), size: 8 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:51.339] WRITE: PID 1311 (KMS thread): file '[eventfd]' (inode: 62), size: 8 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:51.350] WRITE: PID 1311 (KMS thread): file '[eventfd]' (inode: 62), size: 8 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:51.352] WRITE: PID 37506 (sudo): file 'tty' (inode: 12), size: 1820 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:51.354] READ: PID 37506 (sudo): file 'ptmx' (inode: 89), size: 65536 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:51.354] READ: PID 37506 (sudo): file 'ptmx' (inode: 89), size: 65401 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:51.354] WRITE: PID 37506 (sudo): file 'tty' (inode: 12), size: 371 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:51.355] READ: PID 37506 (sudo): file 'ptmx' (inode: 89), size: 65536 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:51.355] WRITE: PID 37506 (sudo): file 'tty' (inode: 12), size: 118 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:51.355] READ: PID 37506 (sudo): file 'ptmx' (inode: 89), size: 65536 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:51.355] READ: PID 1311 (KMS thread): file '[eventfd]' (inode: 62), size: 8 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:51.356] READ: PID 37506 (sudo): file 'ptmx' (inode: 89), size: 65418 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:51.356] WRITE: PID 37506 (sudo): file 'tty' (inode: 12), size: 354 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:51.356] READ: PID 37506 (sudo): file 'ptmx' (inode: 89), size: 65536 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:51.356] WRITE: PID 37506 (sudo): file 'tty' (inode: 12), size: 236 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:51.356] READ: PID 37506 (sudo): file 'ptmx' (inode: 89), size: 65536 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:51.357] WRITE: PID 37506 (sudo): file 'tty' (inode: 12), size: 118 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:51.357] READ: PID 37506 (sudo): file 'ptmx' (inode: 89), size: 65536 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:51.357] WRITE: PID 37506 (sudo): file 'tty' (inode: 12), size: 118 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:51.357] READ: PID 37506 (sudo): file 'ptmx' (inode: 89), size: 65536 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:51.357] WRITE: PID 37506 (sudo): file 'tty' (inode: 12), size: 236 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:51.358] READ: PID 37506 (sudo): file 'ptmx' (inode: 89), size: 65536 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:51.358] WRITE: PID 37506 (sudo): file 'tty' (inode: 12), size: 136 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:51.358] READ: PID 37506 (sudo): file 'ptmx' (inode: 89), size: 65536 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:51.359] WRITE: PID 37506 (sudo): file 'tty' (inode: 12), size: 402 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:51.359] READ: PID 37506 (sudo): file 'ptmx' (inode: 89), size: 65536 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:51.359] WRITE: PID 37506 (sudo): file 'tty' (inode: 12), size: 135 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:51.359] READ: PID 37506 (sudo): file 'ptmx' (inode: 89), size: 65536 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:51.359] WRITE: PID 37506 (sudo): file 'tty' (inode: 12), size: 118 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:51.359] READ: PID 37506 (sudo): file 'ptmx' (inode: 89), size: 65536 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:51.360] WRITE: PID 37506 (sudo): file 'tty' (inode: 12), size: 118 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:51.360] READ: PID 37506 (sudo): file 'ptmx' (inode: 89), size: 65536 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:51.360] WRITE: PID 37506 (sudo): file 'tty' (inode: 12), size: 136 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:51.361] READ: PID 37506 (sudo): file 'ptmx' (inode: 89), size: 65536 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:51.362] WRITE: PID 37506 (sudo): file 'tty' (inode: 12), size: 133 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:51.362] READ: PID 37506 (sudo): file 'ptmx' (inode: 89), size: 65536 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:51.362] WRITE: PID 37506 (sudo): file 'tty' (inode: 12), size: 133 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:51.363] WRITE: PID 44270 (gnome-terminal-): file '[eventfd]' (inode: 62), size: 8 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:51.364] READ: PID 44270 (gnome-terminal-): file 'ptmx' (inode: 89), size: 8136 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:51.364] READ: PID 44270 (gnome-terminal-): file 'ptmx' (inode: 89), size: 4041 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:51.364] READ: PID 44270 (gnome-terminal-): file 'ptmx' (inode: 89), size: 8136 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:51.364] READ: PID 44270 (gnome-terminal-): file 'ptmx' (inode: 89), size: 4041 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:51.364] READ: PID 37506 (sudo): file 'ptmx' (inode: 89), size: 65536 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:51.365] READ: PID 44270 (gnome-terminal-): file 'ptmx' (inode: 89), size: 2449 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:51.365] WRITE: PID 44270 (gnome-terminal-): file '[eventfd]' (inode: 62), size: 8 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:51.365] READ: PID 44270 (gnome-terminal-): file '[eventfd]' (inode: 62), size: 8 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:51.365] WRITE: PID 37506 (sudo): file 'tty' (inode: 12), size: 271 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:51.366] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 129 bytes, LBA: 0, flags: O_RDWR
[06:10:51.366] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 129 bytes, LBA: 0, flags: O_RDWR
[06:10:51.366] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 128 bytes, LBA: 0, flags: O_RDWR
[06:10:51.367] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 129 bytes, LBA: 0, flags: O_RDWR
[06:10:51.367] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 128 bytes, LBA: 0, flags: O_RDWR
[06:10:51.368] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 129 bytes, LBA: 0, flags: O_RDWR
[06:10:51.368] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 117 bytes, LBA: 0, flags: O_RDWR
[06:10:51.368] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 129 bytes, LBA: 0, flags: O_RDWR
[06:10:51.369] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 129 bytes, LBA: 0, flags: O_RDWR
[06:10:51.369] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 128 bytes, LBA: 0, flags: O_RDWR
[06:10:51.369] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 117 bytes, LBA: 0, flags: O_RDWR
[06:10:51.369] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 117 bytes, LBA: 0, flags: O_RDWR
[06:10:51.370] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 122 bytes, LBA: 0, flags: O_RDWR
[06:10:51.370] WRITE: PID 44270 (gnome-terminal-): file '[eventfd]' (inode: 62), size: 8 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:51.372] READ: PID 44270 (gnome-terminal-): file 'ptmx' (inode: 89), size: 2449 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:51.372] READ: PID 44270 (gnome-terminal-): file 'ptmx' (inode: 89), size: 8136 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:51.372] READ: PID 44270 (gnome-terminal-): file 'ptmx' (inode: 89), size: 6243 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:51.372] WRITE: PID 44270 (gnome-terminal-): file '[eventfd]' (inode: 62), size: 8 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
